sampleTime, isHotThroughputUtilization
+4.20975e+08ns, 1
+4.21e+08ns, 1
+4.21025e+08ns, 1
+4.2105e+08ns, 1
+4.21075e+08ns, 1
+4.211e+08ns, 1
+4.21125e+08ns, 1
+4.2115e+08ns, 1
+4.21175e+08ns, 1
+4.212e+08ns, 1
+4.21225e+08ns, 0
+4.2125e+08ns, 1
+4.21275e+08ns, 1
+4.213e+08ns, 0
+4.21325e+08ns, 0
+4.2135e+08ns, 1
+4.21375e+08ns, 1
+4.214e+08ns, 1
+4.21425e+08ns, 1
+4.2145e+08ns, 1
+4.21475e+08ns, 1
+4.215e+08ns, 1
+4.21525e+08ns, 1
+4.2155e+08ns, 1
+4.21575e+08ns, 1
+4.216e+08ns, 1
+4.21625e+08ns, 1
+4.2165e+08ns, 1
+4.21675e+08ns, 1
+4.217e+08ns, 1
+4.21725e+08ns, 1
+4.2175e+08ns, 1
+4.21775e+08ns, 1
+4.218e+08ns, 1
+4.21825e+08ns, 1
+4.2185e+08ns, 1
+4.21875e+08ns, 1
+4.219e+08ns, 0
+4.21925e+08ns, 0
+4.2195e+08ns, 1
+4.21975e+08ns, 1
+4.22e+08ns, 0
+4.22025e+08ns, 1
+4.2205e+08ns, 1
+4.22075e+08ns, 1
+4.221e+08ns, 1
+4.22125e+08ns, 1
+4.2215e+08ns, 1
+4.22175e+08ns, 1
+4.222e+08ns, 1
+4.22225e+08ns, 1
+4.2225e+08ns, 1
+4.22275e+08ns, 1
+4.223e+08ns, 1
+4.22325e+08ns, 1
+4.2235e+08ns, 1
+4.22375e+08ns, 1
+4.224e+08ns, 1
+4.22425e+08ns, 1
+4.2245e+08ns, 1
+4.22475e+08ns, 1
+4.225e+08ns, 1
+4.22525e+08ns, 1
+4.2255e+08ns, 1
+4.22575e+08ns, 1
+4.226e+08ns, 1
+4.22625e+08ns, 1
+4.2265e+08ns, 0
+4.22675e+08ns, 1
+4.227e+08ns, 1
+4.22725e+08ns, 1
+4.2275e+08ns, 1
+4.22775e+08ns, 1
+4.228e+08ns, 1
+4.22825e+08ns, 1
+4.2285e+08ns, 1
+4.22875e+08ns, 1
+4.229e+08ns, 1
+4.22925e+08ns, 1
+4.2295e+08ns, 1
+4.22975e+08ns, 1
+4.23e+08ns, 1
+4.23025e+08ns, 1
+4.2305e+08ns, 0
+4.23075e+08ns, 1
+4.231e+08ns, 1
+4.23125e+08ns, 1
+4.2315e+08ns, 0
+4.23175e+08ns, 1
+4.232e+08ns, 1
+4.23225e+08ns, 1
+4.2325e+08ns, 1
+4.23275e+08ns, 1
+4.233e+08ns, 1
+4.23325e+08ns, 1
+4.2335e+08ns, 1
+4.23375e+08ns, 1
+4.234e+08ns, 1
+4.23425e+08ns, 1
+4.2345e+08ns, 1
+4.23475e+08ns, 1
+4.235e+08ns, 1
+4.23525e+08ns, 1
+4.2355e+08ns, 1
+4.23575e+08ns, 1
+4.236e+08ns, 1
+4.23625e+08ns, 1
+4.2365e+08ns, 1
+4.23675e+08ns, 1
+4.237e+08ns, 1
+4.23725e+08ns, 1
+4.2375e+08ns, 1
+4.23775e+08ns, 1
+4.238e+08ns, 1
+4.23825e+08ns, 1
+4.2385e+08ns, 1
+4.23875e+08ns, 1
+4.239e+08ns, 1
+4.23925e+08ns, 1
+4.2395e+08ns, 1
+4.23975e+08ns, 1
+4.24e+08ns, 1
+4.24025e+08ns, 1
+4.2405e+08ns, 1
+4.24075e+08ns, 1
+4.241e+08ns, 1
+4.24125e+08ns, 1
+4.2415e+08ns, 1
+4.24175e+08ns, 1
+4.242e+08ns, 1
+4.24225e+08ns, 1
+4.2425e+08ns, 1
+4.24275e+08ns, 1
+4.243e+08ns, 1
+4.24325e+08ns, 1
+4.2435e+08ns, 1
+4.24375e+08ns, 1
+4.244e+08ns, 1
+4.24425e+08ns, 1
+4.2445e+08ns, 1
+4.24475e+08ns, 1
+4.245e+08ns, 1
+4.24525e+08ns, 1
+4.2455e+08ns, 1
+4.24575e+08ns, 1
+4.246e+08ns, 1
+4.24625e+08ns, 1
+4.2465e+08ns, 0
+4.24675e+08ns, 1
+4.247e+08ns, 1
+4.24725e+08ns, 0
+4.2475e+08ns, 1
+4.24775e+08ns, 1
+4.248e+08ns, 1
+4.24825e+08ns, 1
+4.2485e+08ns, 1
+4.24875e+08ns, 1
+4.249e+08ns, 1
+4.24925e+08ns, 1
+4.2495e+08ns, 1
+4.24975e+08ns, 1
+4.25e+08ns, 1
+4.25025e+08ns, 1
+4.2505e+08ns, 1
+4.25075e+08ns, 1
+4.251e+08ns, 1
+4.25125e+08ns, 1
+4.2515e+08ns, 1
+4.25175e+08ns, 1
+4.252e+08ns, 1
+4.25225e+08ns, 1
+4.2525e+08ns, 0
+4.25275e+08ns, 1
+4.253e+08ns, 1
+4.25325e+08ns, 1
+4.2535e+08ns, 1
+4.25375e+08ns, 1
+4.254e+08ns, 1
+4.25425e+08ns, 1
+4.2545e+08ns, 1
+4.25475e+08ns, 1
+4.255e+08ns, 1
+4.25525e+08ns, 1
+4.2555e+08ns, 1
+4.25575e+08ns, 1
+4.256e+08ns, 1
+4.25625e+08ns, 1
+4.2565e+08ns, 1
+4.25675e+08ns, 1
+4.257e+08ns, 1
+4.25725e+08ns, 1
+4.2575e+08ns, 1
+4.25775e+08ns, 1
+4.258e+08ns, 1
+4.25825e+08ns, 1
+4.2585e+08ns, 1
+4.25875e+08ns, 1
+4.259e+08ns, 1
+4.25925e+08ns, 1
+4.2595e+08ns, 1
+4.25975e+08ns, 1
+4.26e+08ns, 1
+4.26025e+08ns, 1
+4.2605e+08ns, 1
+4.26075e+08ns, 1
+4.261e+08ns, 1
+4.26125e+08ns, 1
+4.2615e+08ns, 1
+4.26175e+08ns, 0
+4.262e+08ns, 1
+4.26225e+08ns, 1
+4.2625e+08ns, 1
+4.26275e+08ns, 1
+4.263e+08ns, 1
+4.26325e+08ns, 0
+4.2635e+08ns, 1
+4.26375e+08ns, 1
+4.264e+08ns, 1
+4.26425e+08ns, 1
+4.2645e+08ns, 1
+4.26475e+08ns, 1
+4.265e+08ns, 1
+4.26525e+08ns, 1
+4.2655e+08ns, 1
+4.26575e+08ns, 1
+4.266e+08ns, 1
+4.26625e+08ns, 0
+4.2665e+08ns, 1
+4.26675e+08ns, 1
+4.267e+08ns, 1
+4.26725e+08ns, 1
+4.2675e+08ns, 1
+4.26775e+08ns, 1
+4.268e+08ns, 1
+4.26825e+08ns, 1
+4.2685e+08ns, 1
+4.26875e+08ns, 1
+4.269e+08ns, 1
+4.26925e+08ns, 1
+4.2695e+08ns, 1
+4.26975e+08ns, 1
+4.27e+08ns, 1
+4.27025e+08ns, 1
+4.2705e+08ns, 0
+4.27075e+08ns, 1
+4.271e+08ns, 1
+4.27125e+08ns, 1
+4.2715e+08ns, 1
+4.27175e+08ns, 1
+4.272e+08ns, 1
+4.27225e+08ns, 1
+4.2725e+08ns, 1
+4.27275e+08ns, 1
+4.273e+08ns, 0
+4.27325e+08ns, 1
+4.2735e+08ns, 1
+4.27375e+08ns, 1
+4.274e+08ns, 1
+4.27425e+08ns, 1
+4.2745e+08ns, 1
+4.27475e+08ns, 1
+4.275e+08ns, 1
+4.27525e+08ns, 1
+4.2755e+08ns, 1
+4.27575e+08ns, 1
+4.276e+08ns, 1
+4.27625e+08ns, 1
+4.2765e+08ns, 1
+4.27675e+08ns, 1
+4.277e+08ns, 1
+4.27725e+08ns, 1
+4.2775e+08ns, 1
+4.27775e+08ns, 1
+4.278e+08ns, 1
+4.27825e+08ns, 1
+4.2785e+08ns, 1
+4.27875e+08ns, 1
+4.279e+08ns, 1
+4.27925e+08ns, 1
+4.2795e+08ns, 1
+4.27975e+08ns, 1
+4.28e+08ns, 1
+4.28025e+08ns, 1
+4.2805e+08ns, 1
+4.28075e+08ns, 1
+4.281e+08ns, 1
+4.28125e+08ns, 1
+4.2815e+08ns, 1
+4.28175e+08ns, 1
+4.282e+08ns, 1
+4.28225e+08ns, 1
+4.2825e+08ns, 1
+4.28275e+08ns, 1
+4.283e+08ns, 1
+4.28325e+08ns, 1
+4.2835e+08ns, 0
+4.28375e+08ns, 1
+4.284e+08ns, 1
+4.28425e+08ns, 0
+4.2845e+08ns, 1
+4.28475e+08ns, 1
+4.285e+08ns, 1
+4.28525e+08ns, 1
+4.2855e+08ns, 1
+4.28575e+08ns, 1
+4.286e+08ns, 1
+4.28625e+08ns, 1
+4.2865e+08ns, 1
+4.28675e+08ns, 1
+4.287e+08ns, 1
+4.28725e+08ns, 1
+4.2875e+08ns, 1
+4.28775e+08ns, 1
+4.288e+08ns, 1
+4.28825e+08ns, 1
+4.2885e+08ns, 1
+4.28875e+08ns, 1
+4.289e+08ns, 1
+4.28925e+08ns, 1
+4.2895e+08ns, 1
+4.28975e+08ns, 1
+4.29e+08ns, 1
+4.29025e+08ns, 1
+4.2905e+08ns, 1
+4.29075e+08ns, 1
+4.291e+08ns, 1
+4.29125e+08ns, 1
+4.2915e+08ns, 1
+4.29175e+08ns, 0
+4.292e+08ns, 0
+4.29225e+08ns, 1
+4.2925e+08ns, 1
+4.29275e+08ns, 1
+4.293e+08ns, 1
+4.29325e+08ns, 1
+4.2935e+08ns, 1
+4.29375e+08ns, 1
+4.294e+08ns, 1
+4.29425e+08ns, 1
+4.2945e+08ns, 1
+4.29475e+08ns, 0
+4.295e+08ns, 1
+4.29525e+08ns, 1
+4.2955e+08ns, 0
+4.29575e+08ns, 1
+4.296e+08ns, 1
+4.29625e+08ns, 0
+4.2965e+08ns, 1
+4.29675e+08ns, 1
+4.297e+08ns, 1
+4.29725e+08ns, 1
+4.2975e+08ns, 0
+4.29775e+08ns, 1
+4.298e+08ns, 0
+4.29825e+08ns, 0
+4.2985e+08ns, 1
+4.29875e+08ns, 0
+4.299e+08ns, 1
+4.29925e+08ns, 1
+4.2995e+08ns, 1
+4.29975e+08ns, 1
+4.3e+08ns, 1
+4.30025e+08ns, 1
+4.3005e+08ns, 1
+4.30075e+08ns, 1
+4.301e+08ns, 1
+4.30125e+08ns, 1
+4.3015e+08ns, 1
+4.30175e+08ns, 1
+4.302e+08ns, 1
+4.30225e+08ns, 1
+4.3025e+08ns, 0
+4.30275e+08ns, 1
+4.303e+08ns, 1
+4.30325e+08ns, 1
+4.3035e+08ns, 1
+4.30375e+08ns, 1
+4.304e+08ns, 1
+4.30425e+08ns, 1
+4.3045e+08ns, 1
+4.30475e+08ns, 1
+4.305e+08ns, 1
+4.30525e+08ns, 1
+4.3055e+08ns, 1
+4.30575e+08ns, 1
+4.306e+08ns, 1
+4.30625e+08ns, 0
+4.3065e+08ns, 1
+4.30675e+08ns, 1
+4.307e+08ns, 1
+4.30725e+08ns, 1
+4.3075e+08ns, 0
+4.30775e+08ns, 1
+4.308e+08ns, 1
+4.30825e+08ns, 1
+4.3085e+08ns, 1
+4.30875e+08ns, 1
+4.309e+08ns, 1
+4.30925e+08ns, 1
+4.3095e+08ns, 1
+4.30975e+08ns, 1
+4.31e+08ns, 1
+4.31025e+08ns, 1
+4.3105e+08ns, 1
+4.31075e+08ns, 0
+4.311e+08ns, 1
+4.31125e+08ns, 1
+4.3115e+08ns, 1
+4.31175e+08ns, 1
+4.312e+08ns, 1
+4.31225e+08ns, 1
+4.3125e+08ns, 1
+4.31275e+08ns, 1
+4.313e+08ns, 0
+4.31325e+08ns, 0
+4.3135e+08ns, 1
+4.31375e+08ns, 1
+4.314e+08ns, 1
+4.31425e+08ns, 1
+4.3145e+08ns, 1
+4.31475e+08ns, 1
+4.315e+08ns, 1
+4.31525e+08ns, 1
+4.3155e+08ns, 1
+4.31575e+08ns, 1
+4.316e+08ns, 1
+4.31625e+08ns, 1
+4.3165e+08ns, 1
+4.31675e+08ns, 1
+4.317e+08ns, 1
+4.31725e+08ns, 1
+4.3175e+08ns, 1
+4.31775e+08ns, 1
+4.318e+08ns, 1
+4.31825e+08ns, 1
+4.3185e+08ns, 1
+4.31875e+08ns, 1
+4.319e+08ns, 1
+4.31925e+08ns, 1
+4.3195e+08ns, 1
+4.31975e+08ns, 1
+4.32e+08ns, 1
+4.32025e+08ns, 1
+4.3205e+08ns, 0
+4.32075e+08ns, 1
+4.321e+08ns, 1
+4.32125e+08ns, 1
+4.3215e+08ns, 1
+4.32175e+08ns, 1
+4.322e+08ns, 1
+4.32225e+08ns, 1
+4.3225e+08ns, 1
+4.32275e+08ns, 1
+4.323e+08ns, 1
+4.32325e+08ns, 1
+4.3235e+08ns, 1
+4.32375e+08ns, 0
+4.324e+08ns, 1
+4.32425e+08ns, 1
+4.3245e+08ns, 1
+4.32475e+08ns, 1
+4.325e+08ns, 1
+4.32525e+08ns, 1
+4.3255e+08ns, 1
+4.32575e+08ns, 1
+4.326e+08ns, 1
+4.32625e+08ns, 1
+4.3265e+08ns, 1
+4.32675e+08ns, 1
+4.327e+08ns, 1
+4.32725e+08ns, 1
+4.3275e+08ns, 1
+4.32775e+08ns, 1
+4.328e+08ns, 1
+4.32825e+08ns, 1
+4.3285e+08ns, 1
+4.32875e+08ns, 1
+4.329e+08ns, 1
+4.32925e+08ns, 1
+4.3295e+08ns, 1
+4.32975e+08ns, 1
+4.33e+08ns, 1
+4.33025e+08ns, 1
+4.3305e+08ns, 1
+4.33075e+08ns, 1
+4.331e+08ns, 1
+4.33125e+08ns, 1
+4.3315e+08ns, 1
+4.33175e+08ns, 1
+4.332e+08ns, 1
+4.33225e+08ns, 1
+4.3325e+08ns, 1
+4.33275e+08ns, 1
+4.333e+08ns, 1
+4.33325e+08ns, 1
+4.3335e+08ns, 1
+4.33375e+08ns, 1
+4.334e+08ns, 1
+4.33425e+08ns, 1
+4.3345e+08ns, 1
+4.33475e+08ns, 1
+4.335e+08ns, 1
+4.33525e+08ns, 1
+4.3355e+08ns, 1
+4.33575e+08ns, 1
+4.336e+08ns, 1
+4.33625e+08ns, 1
+4.3365e+08ns, 1
+4.33675e+08ns, 1
+4.337e+08ns, 1
+4.33725e+08ns, 1
+4.3375e+08ns, 1
+4.33775e+08ns, 1
+4.338e+08ns, 1
+4.33825e+08ns, 1
+4.3385e+08ns, 1
+4.33875e+08ns, 1
+4.339e+08ns, 1
+4.33925e+08ns, 1
+4.3395e+08ns, 1
+4.33975e+08ns, 1
+4.34e+08ns, 1
+4.34025e+08ns, 1
+4.3405e+08ns, 1
+4.34075e+08ns, 1
+4.341e+08ns, 1
+4.34125e+08ns, 1
+4.3415e+08ns, 1
+4.34175e+08ns, 1
+4.342e+08ns, 1
+4.34225e+08ns, 1
+4.3425e+08ns, 1
+4.34275e+08ns, 1
+4.343e+08ns, 1
+4.34325e+08ns, 1
+4.3435e+08ns, 1
+4.34375e+08ns, 1
+4.344e+08ns, 1
+4.34425e+08ns, 1
+4.3445e+08ns, 1
+4.34475e+08ns, 1
+4.345e+08ns, 1
+4.34525e+08ns, 1
+4.3455e+08ns, 1
+4.34575e+08ns, 1
+4.346e+08ns, 1
+4.34625e+08ns, 1
+4.3465e+08ns, 1
+4.34675e+08ns, 1
+4.347e+08ns, 1
+4.34725e+08ns, 1
+4.3475e+08ns, 1
+4.34775e+08ns, 1
+4.348e+08ns, 1
+4.34825e+08ns, 1
+4.3485e+08ns, 1
+4.34875e+08ns, 1
+4.349e+08ns, 1
+4.34925e+08ns, 1
+4.3495e+08ns, 1
+4.34975e+08ns, 1
+4.35e+08ns, 0
+4.35025e+08ns, 1
+4.3505e+08ns, 1
+4.35075e+08ns, 1
+4.351e+08ns, 1
+4.35125e+08ns, 1
+4.3515e+08ns, 1
+4.35175e+08ns, 1
+4.352e+08ns, 1
+4.35225e+08ns, 1
+4.3525e+08ns, 1
+4.35275e+08ns, 0
+4.353e+08ns, 1
+4.35325e+08ns, 1
+4.3535e+08ns, 1
+4.35375e+08ns, 1
+4.354e+08ns, 1
+4.35425e+08ns, 1
+4.3545e+08ns, 1
+4.35475e+08ns, 1
+4.355e+08ns, 0
+4.35525e+08ns, 1
+4.3555e+08ns, 1
+4.35575e+08ns, 1
+4.356e+08ns, 1
+4.35625e+08ns, 1
+4.3565e+08ns, 0
+4.35675e+08ns, 1
+4.357e+08ns, 1
+4.35725e+08ns, 1
+4.3575e+08ns, 1
+4.35775e+08ns, 1
+4.358e+08ns, 1
+4.35825e+08ns, 1
+4.3585e+08ns, 1
+4.35875e+08ns, 1
+4.359e+08ns, 1
+4.35925e+08ns, 1
+4.3595e+08ns, 1
+4.35975e+08ns, 1
+4.36e+08ns, 1
+4.36025e+08ns, 1
+4.3605e+08ns, 1
+4.36075e+08ns, 1
+4.361e+08ns, 1
+4.36125e+08ns, 1
+4.3615e+08ns, 1
+4.36175e+08ns, 1
+4.362e+08ns, 1
+4.36225e+08ns, 1
+4.3625e+08ns, 1
+4.36275e+08ns, 1
+4.363e+08ns, 1
+4.36325e+08ns, 1
+4.3635e+08ns, 1
+4.36375e+08ns, 1
+4.364e+08ns, 1
+4.36425e+08ns, 0
+4.3645e+08ns, 1
+4.36475e+08ns, 1
+4.365e+08ns, 1
+4.36525e+08ns, 1
+4.3655e+08ns, 1
+4.36575e+08ns, 1
+4.366e+08ns, 1
+4.36625e+08ns, 0
+4.3665e+08ns, 1
+4.36675e+08ns, 1
+4.367e+08ns, 1
+4.36725e+08ns, 1
+4.3675e+08ns, 1
+4.36775e+08ns, 1
+4.368e+08ns, 1
+4.36825e+08ns, 1
+4.3685e+08ns, 1
+4.36875e+08ns, 1
+4.369e+08ns, 1
+4.36925e+08ns, 1
+4.3695e+08ns, 1
+4.36975e+08ns, 1
+4.37e+08ns, 1
+4.37025e+08ns, 1
+4.3705e+08ns, 1
+4.37075e+08ns, 1
+4.371e+08ns, 1
+4.37125e+08ns, 1
+4.3715e+08ns, 1
+4.37175e+08ns, 1
+4.372e+08ns, 1
+4.37225e+08ns, 1
+4.3725e+08ns, 1
+4.37275e+08ns, 1
+4.373e+08ns, 1
+4.37325e+08ns, 1
+4.3735e+08ns, 1
+4.37375e+08ns, 0
+4.374e+08ns, 1
+4.37425e+08ns, 1
+4.3745e+08ns, 1
+4.37475e+08ns, 1
+4.375e+08ns, 1
+4.37525e+08ns, 1
+4.3755e+08ns, 1
+4.37575e+08ns, 1
+4.376e+08ns, 0
+4.37625e+08ns, 1
+4.3765e+08ns, 1
+4.37675e+08ns, 1
+4.377e+08ns, 1
+4.37725e+08ns, 1
+4.3775e+08ns, 1
+4.37775e+08ns, 1
+4.378e+08ns, 0
+4.37825e+08ns, 1
+4.3785e+08ns, 0
+4.37875e+08ns, 1
+4.379e+08ns, 0
+4.37925e+08ns, 1
+4.3795e+08ns, 1
+4.37975e+08ns, 0
+4.38e+08ns, 1
+4.38025e+08ns, 1
+4.3805e+08ns, 0
+4.38075e+08ns, 1
+4.381e+08ns, 1
+4.38125e+08ns, 1
+4.3815e+08ns, 1
+4.38175e+08ns, 1
+4.382e+08ns, 1
+4.38225e+08ns, 1
+4.3825e+08ns, 1
+4.38275e+08ns, 1
+4.383e+08ns, 1
+4.38325e+08ns, 1
+4.3835e+08ns, 1
+4.38375e+08ns, 1
+4.384e+08ns, 1
+4.38425e+08ns, 1
+4.3845e+08ns, 1
+4.38475e+08ns, 1
+4.385e+08ns, 1
+4.38525e+08ns, 1
+4.3855e+08ns, 1
+4.38575e+08ns, 0
+4.386e+08ns, 1
+4.38625e+08ns, 1
+4.3865e+08ns, 1
+4.38675e+08ns, 1
+4.387e+08ns, 1
+4.38725e+08ns, 1
+4.3875e+08ns, 0
+4.38775e+08ns, 1
+4.388e+08ns, 1
+4.38825e+08ns, 1
+4.3885e+08ns, 1
+4.38875e+08ns, 1
+4.389e+08ns, 1
+4.38925e+08ns, 1
+4.3895e+08ns, 1
+4.38975e+08ns, 1
+4.39e+08ns, 1
+4.39025e+08ns, 1
+4.3905e+08ns, 1
+4.39075e+08ns, 1
+4.391e+08ns, 1
+4.39125e+08ns, 0
+4.3915e+08ns, 0
+4.39175e+08ns, 1
+4.392e+08ns, 1
+4.39225e+08ns, 1
+4.3925e+08ns, 1
+4.39275e+08ns, 1
+4.393e+08ns, 1
+4.39325e+08ns, 0
+4.3935e+08ns, 1
+4.39375e+08ns, 1
+4.394e+08ns, 1
+4.39425e+08ns, 0
+4.3945e+08ns, 1
+4.39475e+08ns, 1
+4.395e+08ns, 1
+4.39525e+08ns, 1
+4.3955e+08ns, 1
+4.39575e+08ns, 1
+4.396e+08ns, 1
+4.39625e+08ns, 1
+4.3965e+08ns, 1
+4.39675e+08ns, 0
+4.397e+08ns, 1
+4.39725e+08ns, 1
+4.3975e+08ns, 1
+4.39775e+08ns, 1
+4.398e+08ns, 1
+4.39825e+08ns, 1
+4.3985e+08ns, 1
+4.39875e+08ns, 1
+4.399e+08ns, 1
+4.39925e+08ns, 0
+4.3995e+08ns, 0
+4.39975e+08ns, 1
+4.4e+08ns, 1
+4.40025e+08ns, 1
+4.4005e+08ns, 1
+4.40075e+08ns, 1
+4.401e+08ns, 1
+4.40125e+08ns, 1
+4.4015e+08ns, 1
+4.40175e+08ns, 1
+4.402e+08ns, 1
+4.40225e+08ns, 0
+4.4025e+08ns, 1
+4.40275e+08ns, 1
+4.403e+08ns, 1
+4.40325e+08ns, 1
+4.4035e+08ns, 1
+4.40375e+08ns, 1
+4.404e+08ns, 1
+4.40425e+08ns, 1
+4.4045e+08ns, 1
+4.40475e+08ns, 1
+4.405e+08ns, 1
+4.40525e+08ns, 1
+4.4055e+08ns, 1
+4.40575e+08ns, 1
+4.406e+08ns, 1
+4.40625e+08ns, 1
+4.4065e+08ns, 1
+4.40675e+08ns, 1
+4.407e+08ns, 1
+4.40725e+08ns, 1
+4.4075e+08ns, 1
+4.40775e+08ns, 1
+4.408e+08ns, 1
+4.40825e+08ns, 1
+4.4085e+08ns, 1
+4.40875e+08ns, 1
+4.409e+08ns, 1
+4.40925e+08ns, 1
+4.4095e+08ns, 1
+4.40975e+08ns, 1
+4.41e+08ns, 1
+4.41025e+08ns, 1
+4.4105e+08ns, 1
+4.41075e+08ns, 1
+4.411e+08ns, 1
+4.41125e+08ns, 1
+4.4115e+08ns, 1
+4.41175e+08ns, 1
+4.412e+08ns, 1
+4.41225e+08ns, 1
+4.4125e+08ns, 1
+4.41275e+08ns, 1
+4.413e+08ns, 1
+4.41325e+08ns, 1
+4.4135e+08ns, 1
+4.41375e+08ns, 1
+4.414e+08ns, 1
+4.41425e+08ns, 1
+4.4145e+08ns, 1
+4.41475e+08ns, 1
+4.415e+08ns, 1
+4.41525e+08ns, 1
+4.4155e+08ns, 1
+4.41575e+08ns, 1
+4.416e+08ns, 1
+4.41625e+08ns, 1
+4.4165e+08ns, 0
+4.41675e+08ns, 1
+4.417e+08ns, 1
+4.41725e+08ns, 1
+4.4175e+08ns, 1
+4.41775e+08ns, 1
+4.418e+08ns, 1
+4.41825e+08ns, 1
+4.4185e+08ns, 1
+4.41875e+08ns, 1
+4.419e+08ns, 1
+4.41925e+08ns, 1
+4.4195e+08ns, 1
+4.41975e+08ns, 1
+4.42e+08ns, 1
+4.42025e+08ns, 1
+4.4205e+08ns, 1
+4.42075e+08ns, 1
+4.421e+08ns, 1
+4.42125e+08ns, 1
+4.4215e+08ns, 1
+4.42175e+08ns, 1
+4.422e+08ns, 1
+4.42225e+08ns, 1
+4.4225e+08ns, 1
+4.42275e+08ns, 1
+4.423e+08ns, 1
+4.42325e+08ns, 1
+4.4235e+08ns, 1
+4.42375e+08ns, 0
+4.424e+08ns, 1
+4.42425e+08ns, 1
+4.4245e+08ns, 1
+4.42475e+08ns, 1
+4.425e+08ns, 1
+4.42525e+08ns, 1
+4.4255e+08ns, 1
+4.42575e+08ns, 1
+4.426e+08ns, 1
+4.42625e+08ns, 1
+4.4265e+08ns, 1
+4.42675e+08ns, 1
+4.427e+08ns, 1
+4.42725e+08ns, 1
+4.4275e+08ns, 1
+4.42775e+08ns, 1
+4.428e+08ns, 1
+4.42825e+08ns, 1
+4.4285e+08ns, 1
+4.42875e+08ns, 1
+4.429e+08ns, 1
+4.42925e+08ns, 1
+4.4295e+08ns, 1
+4.42975e+08ns, 1
+4.43e+08ns, 1
+4.43025e+08ns, 1
+4.4305e+08ns, 1
+4.43075e+08ns, 1
+4.431e+08ns, 1
+4.43125e+08ns, 1
+4.4315e+08ns, 1
+4.43175e+08ns, 1
+4.432e+08ns, 1
+4.43225e+08ns, 1
+4.4325e+08ns, 1
+4.43275e+08ns, 1
+4.433e+08ns, 1
+4.43325e+08ns, 1
+4.4335e+08ns, 1
+4.43375e+08ns, 1
+4.434e+08ns, 1
+4.43425e+08ns, 1
+4.4345e+08ns, 0
+4.43475e+08ns, 1
+4.435e+08ns, 1
+4.43525e+08ns, 1
+4.4355e+08ns, 1
+4.43575e+08ns, 1
+4.436e+08ns, 1
+4.43625e+08ns, 1
+4.4365e+08ns, 1
+4.43675e+08ns, 1
+4.437e+08ns, 1
+4.43725e+08ns, 1
+4.4375e+08ns, 1
+4.43775e+08ns, 1
+4.438e+08ns, 1
+4.43825e+08ns, 1
+4.4385e+08ns, 1
+4.43875e+08ns, 1
+4.439e+08ns, 1
+4.43925e+08ns, 1
+4.4395e+08ns, 1
+4.43975e+08ns, 1
+4.44e+08ns, 1
+4.44025e+08ns, 1
+4.4405e+08ns, 1
+4.44075e+08ns, 0
+4.441e+08ns, 1
+4.44125e+08ns, 1
+4.4415e+08ns, 1
+4.44175e+08ns, 1
+4.442e+08ns, 1
+4.44225e+08ns, 1
+4.4425e+08ns, 1
+4.44275e+08ns, 1
+4.443e+08ns, 1
+4.44325e+08ns, 1
+4.4435e+08ns, 1
+4.44375e+08ns, 1
+4.444e+08ns, 1
+4.44425e+08ns, 1
+4.4445e+08ns, 1
+4.44475e+08ns, 1
+4.445e+08ns, 1
+4.44525e+08ns, 1
+4.4455e+08ns, 1
+4.44575e+08ns, 1
+4.446e+08ns, 0
+4.44625e+08ns, 1
+4.4465e+08ns, 1
+4.44675e+08ns, 1
+4.447e+08ns, 1
+4.44725e+08ns, 1
+4.4475e+08ns, 1
+4.44775e+08ns, 1
+4.448e+08ns, 1
+4.44825e+08ns, 1
+4.4485e+08ns, 1
+4.44875e+08ns, 1
+4.449e+08ns, 1
+4.44925e+08ns, 1
+4.4495e+08ns, 0
+4.44975e+08ns, 1
+4.45e+08ns, 1
+4.45025e+08ns, 1
+4.4505e+08ns, 1
+4.45075e+08ns, 1
+4.451e+08ns, 1
+4.45125e+08ns, 1
+4.4515e+08ns, 1
+4.45175e+08ns, 1
+4.452e+08ns, 1
+4.45225e+08ns, 1
+4.4525e+08ns, 1
+4.45275e+08ns, 1
+4.453e+08ns, 1
+4.45325e+08ns, 1
+4.4535e+08ns, 1
+4.45375e+08ns, 1
+4.454e+08ns, 1
+4.45425e+08ns, 1
+4.4545e+08ns, 1
+4.45475e+08ns, 0
+4.455e+08ns, 1
+4.45525e+08ns, 1
+4.4555e+08ns, 1
+4.45575e+08ns, 1
+4.456e+08ns, 1
+4.45625e+08ns, 1
+4.4565e+08ns, 1
+4.45675e+08ns, 1
+4.457e+08ns, 1
+4.45725e+08ns, 1
+4.4575e+08ns, 1
+4.45775e+08ns, 1
+4.458e+08ns, 1
+4.45825e+08ns, 1
+4.4585e+08ns, 1
+4.45875e+08ns, 1
+4.459e+08ns, 1
+4.45925e+08ns, 1
+4.4595e+08ns, 0
+4.45975e+08ns, 1
+4.46e+08ns, 1
+4.46025e+08ns, 1
+4.4605e+08ns, 1
+4.46075e+08ns, 1
+4.461e+08ns, 1
+4.46125e+08ns, 1
+4.4615e+08ns, 1
+4.46175e+08ns, 1
+4.462e+08ns, 1
+4.46225e+08ns, 1
+4.4625e+08ns, 1
+4.46275e+08ns, 1
+4.463e+08ns, 1
+4.46325e+08ns, 1
+4.4635e+08ns, 1
